College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",CS,COMPUTER SCIENCE AND ENGINEERING,102,***,96,***,,,88,,
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89,,,***,,,85,,
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,80.5,***,,,,,,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",BM,BIO MEDICAL ENGINEERING,86,***,,***,,,80,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",CE,CIVIL ENGINEERING,***,,,,,,,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",CS,COMPUTER SCIENCE AND ENGINEERING,87,***,,***,,,***,80,83.5
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89,***,,***,,,***,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,79.5,,,,,,,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",IT,INFORMATION TECHNOLOGY,94,***,,***,,,89,,
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",CE,CIVIL ENGINEERING,***,,,,,,,,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",CS,COMPUTER SCIENCE AND ENGINEERING,133,112.5,,103,,,83,126,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,121.5,96.5,,***,,,***,,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91,***,,***,,,,,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2343,"Indian Institute of Handloom Technology, Foulke's Compound, Thillai Nagar, Salem District 636001",HT,HANDLOOM AND TEXTILE TECHNOLOGY,170,146,,146.5,,,139.5,115.5,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134,113,,104.5,,,***,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",AG,AGRICULTURAL ENGINEERING,104.5,***,,***,,,,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",CE,CIVIL ENGINEERING,113,***,,92,,,,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",CS,COMPUTER SCIENCE AND ENGINEERING,137,85,113,121,,,***,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,121,90,***,101.5,,,***,***,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102,***,,91,,,***,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",IT,INFORMATION TECHNOLOGY,140,98,102,114,,,,,91.5
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",ME,MECHANICAL ENGINEERING,82,,,***,,,,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",CE,CIVIL ENGINEERING,***,,,,,,,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",CS,COMPUTER SCIENCE AND ENGINEERING,97,***,,***,,,79,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87,,,,,,***,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",AG,AGRICULTURAL ENGINEERING,118,***,***,***,,,81,101.5,113
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",CS,COMPUTER SCIENCE AND ENGINEERING,148.5,96.5,***,120,,,118.5,132.5,118.5
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,118.5,***,***,***,,,87,98.5,
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106,***,,***,,,84.5,80,
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",IT,INFORMATION TECHNOLOGY,132.5,***,***,121,,,118.5,107.5,112
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",ME,MECHANICAL ENGINEERING,98,***,***,***,,,80,84,
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,114.5,***,113.5,***,,,***,,
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",BM,BIO MEDICAL ENGINEERING,118.5,***,115.5,***,,,***,,
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,132.5,***,,***,,,***,,
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",FD,FOOD TECHNOLOGY,84,,80,,,,,,
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",RM,ROBOTICS AND AUTOMATION,108,***,102,***,,,***,,
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",CE,CIVIL ENGINEERING,,,,,,,,,
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",ME,MECHANICAL ENGINEERING,,,,,,,,,
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",CE,CIVIL ENGINEERING,***,,,,,,,,
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",CS,COMPUTER SCIENCE AND ENGINEERING,112,***,,***,,,***,,
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81.5,,,,,,,,
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2355,"Cheran College of Engineering, Karur-Coimbatore Main Road, NH-67, K.Paramathi Post, Aravakurichi Taluk, Karur District 639111",CE,CIVIL ENGINEERING,,,,,,,,,
2355,"Cheran College of Engineering, Karur-Coimbatore Main Road, NH-67, K.Paramathi Post, Aravakurichi Taluk, Karur District 639111",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
2355,"Cheran College of Engineering, Karur-Coimbatore Main Road, NH-67, K.Paramathi Post, Aravakurichi Taluk, Karur District 639111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
2355,"Cheran College of Engineering, Karur-Coimbatore Main Road, NH-67, K.Paramathi Post, Aravakurichi Taluk, Karur District 639111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2355,"Cheran College of Engineering, Karur-Coimbatore Main Road, NH-67, K.Paramathi Post, Aravakurichi Taluk, Karur District 639111",ME,MECHANICAL ENGINEERING,,,,,,,,,
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai Post, Karur District 639206",CE,CIVIL ENGINEERING,,,,,,,,,
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai Post, Karur District 639206",CS,COMPUTER SCIENCE AND ENGINEERING,83.5,,,,,,,,
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai Post, Karur District 639206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai Post, Karur District 639206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai Post, Karur District 639206",ME,MECHANICAL ENGINEERING,,,,,,,,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141,130.5,124.5,118.5,,,***,***,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",AG,AGRICULTURAL ENGINEERING,120,***,,,,,,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",CE,CIVIL ENGINEERING,***,,,,,,,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",CS,COMPUTER SCIENCE AND ENGINEERING,149.5,131.5,85,121.5,,,***,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143,131,125.5,116,,,***,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130,126.5,,***,,,***,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",IT,INFORMATION TECHNOLOGY,146,136.5,126.5,122.5,,,***,140,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",ME,MECHANICAL ENGINEERING,106,***,,***,,,,,
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,118.5,97.5,107.5,106,,,82.5,98.5,103.5
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,119,128,95,,,119.5,123,
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,113.5,96.5,***,90,,,***,,
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",ME,MECHANICAL ENGINEERING,86,***,,,,,,,
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",MZ,Mechatronics Engineering,87,***,,***,,,,,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,***,,,,,,,,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",CE,CIVIL ENGINEERING,,,,,,,,,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",CS,COMPUTER SCIENCE AND ENGINEERING,103.5,***,,***,,,,***,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",ME,MECHANICAL ENGINEERING,,,,,,,,,
2368,"Vishnu Lakshmi College of Engineering and Technology, Vellalore Post, Coimbatore District 641111",CE,CIVIL ENGINEERING,,,,,,,,,
2368,"Vishnu Lakshmi College of Engineering and Technology, Vellalore Post, Coimbatore District 641111",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
2368,"Vishnu Lakshmi College of Engineering and Technology, Vellalore Post, Coimbatore District 641111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
2368,"Vishnu Lakshmi College of Engineering and Technology, Vellalore Post, Coimbatore District 641111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2368,"Vishnu Lakshmi College of Engineering and Technology, Vellalore Post, Coimbatore District 641111",ME,MECHANICAL ENGINEERING,,,,,,,,,
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",CE,CIVIL ENGINEERING,141,***,***,97.5,,,116,,
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",CS,COMPUTER SCIENCE AND ENGINEERING,180.9,173,163,170.5,,,148,133.5,
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,173.5,163,152.56,164,,,140,137.5,165.5
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163,147,156,148.275,,,119,108.5,
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",ME,MECHANICAL ENGINEERING,141.5,95.5,***,96,,,***,141,
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,195.5,195,193.5,191.34,,,175.605,167,
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,194.5,193.5,189.3333333,189.5,,,170.5,150,
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",CE,CIVIL ENGINEERING,177.72,172.5,163,163,,,151.5,,
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",CS,COMPUTER SCIENCE AND ENGINEERING,196.5,196,192,193.5,,,177.5,172.5,
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,194.5,192.5,191,,,174.295,166,172.67
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.43,191,190,188,,,164,138.5,168.5
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",ME,MECHANICAL ENGINEERING,186.5,182,,179.5,,,167,156,151.5
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",AE,AERONAUTICAL ENGINEERING,90.5,,,***,,,,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",BM,BIO MEDICAL ENGINEERING,88,,,,,,***,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",BT,BIO TECHNOLOGY,131,***,***,***,,,***,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",CE,CIVIL ENGINEERING,***,,,,,,,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",CH,CHEMICAL ENGINEERING,***,,,,,,,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",CS,COMPUTER SCIENCE AND ENGINEERING,162,146.5,137,131,,,97,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.5,120,***,119.5,,,***,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110.5,***,,***,,,,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",IT,INFORMATION TECHNOLOGY,161,140,111,139.5,,,95.5,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",CS,COMPUTER SCIENCE AND ENGINEERING,91,***,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",IE,INDUSTRIAL ENGINEERING,,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",IT,INFORMATION TECHNOLOGY,104,***,,***,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",MD,MEDICAL ELECTRONICS ENGINEERING,***,,,,,,,,
2602,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal District 637013",ME,MECHANICAL ENGINEERING,***,,,,,,,,
